hazard,time
0.006914561,1652
0.006921085,1653
0.006924715,1654
0.006926897,1655
0.00692981,1656
0.006930539,1657
0.006934185,1658
0.006940758,1659
0.006942953,1660
0.006948817,1661
0.006951755,1662
0.006955435,1663
0.006957646,1664
0.006963545,1665
0.0069665,1666
0.006970942,1667
0.006973908,1668
0.006977623,1669
0.006982084,1670
0.006983572,1671
0.006985804,1672
0.006985804,1673
0.006987296,1674
0.006990286,1675
0.006991783,1676
0.006996286,1677
0.00699929,1678
0.0070038,1679
0.007007564,1680
0.007012841,1681
0.007015107,1682
0.007019647,1683
0.007021164,1684
0.0070242,1685
0.007027998,1686
0.007027998,1687
0.007032572,1688
0.007036392,1689
0.007039456,1690
0.007041759,1691
0.007044062,1692
0.007048669,1693
0.007052515,1694
0.007056365,1695
0.007057136,1696
0.007060997,1697
0.007063319,1698
0.007067964,1699
0.007070289,1700
0.007073391,1701
0.007083481,1702
0.007087369,1703
0.007093608,1704
0.007095953,1705
0.007096735,1706
0.007097517,1707
0.00710065,1708
0.007103789,1709
0.007105362,1710
0.007107725,1711
0.007111673,1712
0.007114043,1713
0.007118787,1714
0.007119578,1715
0.007119578,1716
0.007125139,1717
0.007127526,1718
0.007130715,1719
0.007130715,1720
0.007135502,1721
0.007137101,1722
0.007140304,1723
0.007147517,1724
0.007150731,1725
0.007153147,1726
0.00715637,1727
0.007157982,1728
0.007160406,1729
0.007162026,1730
0.007164459,1731
0.007166899,1732
0.007172606,1733
0.007175052,1734
0.007178315,1735
0.007184854,1736
0.007188952,1737
0.007189774,1738
0.007193899,1739
0.007195552,1740
0.007201339,1741
0.007205475,1742
0.007207961,1743
0.007211281,1744
0.007212943,1745
0.007217112,1746
0.007217112,1747
0.007218784,1748
0.007219621,1749
0.007222975,1750
0.007228018,1751
0.007230545,1752
0.007232234,1753
0.007235621,1754
0.007241553,1755
0.007244948,1756
0.007249198,1757
0.007250902,1758
0.007254318,1759
0.00725774,1760
0.00726117,1761
0.007266317,1762
0.007270615,1763
0.007271477,1764
0.007272339,1765
0.007274068,1766
0.007277529,1767
0.007281,1768
0.007283603,1769
0.00728534,1770
0.007287079,1771
0.007289693,1772
0.007291438,1773
0.007294061,1774
0.007296689,1775
0.007299318,1776
0.007301947,1777
0.007305457,1778
0.007308975,1779
0.007313379,1780
0.007317792,1781
0.007321328,1782
0.007323097,1783
0.007323981,1784
0.007326638,1785
0.007328413,1786
0.007331078,1787
0.007332855,1788
0.00733819,1789
0.007339969,1790
0.007341749,1791
0.007344427,1792
0.007348002,1793
0.007348002,1794
0.007349795,1795
0.007352491,1796
0.007352491,1797
0.00735699,1798
0.007359695,1799
0.007360598,1800
0.007366024,1801
0.007369647,1802
0.00737419,1803
0.007376007,1804
0.007378735,1805
0.00738238,1806
0.007384206,1807
0.007387863,1808
0.007390611,1809
0.007392447,1810
0.007396121,1811
0.007399797,1812
0.007401638,1813
0.007402561,1814
0.007407179,1815
0.007414582,1816
0.007416437,1817
0.007416437,1818
0.007420149,1819
0.007424805,1820
0.007429472,1821
0.007434149,1822
0.007436962,1823
0.007439781,1824
0.007440721,1825
